,_id,ep_id,full_name,date_of_birth,hometown,country,youth_team,position,height,weight,shoots,status,scout_text
116,5e0a6c63b796e999afd8bf99,4131,Aki Seitsonen,"Feb 05, 1986","Riihimäki, FIN",Finland,Nikkarit,C,"6'2"" / 188 cm",192 lbs / 87 kg,R,Retired,-
117,5e0a6c65b796e999afd8bfb6,23000,Jim Kehoe,"Mar 03, 1984","ON, CAN",Canada,-,D,"6'3"" / 191 cm",198 lbs / 90 kg,R,Retired,-
118,5e0a6c67b796e999afd8bfc7,23160,Scott Wasden,"Jan 04, 1988","Westbank, BC, CAN",Canada,-,C,"6'1"" / 185 cm",201 lbs / 91 kg,R,Retired,Cousin: Kevin Walrod
119,5e0a6c6ab796e999afd8bfdc,247141,Davis Koch,"Jun 13, 1998","Surrey, BC, CAN","Canada 
                                                                                            /  Germany",-,C/RW,"6'0"" / 183 cm",170 lbs / 77 kg,L,19/20,-
120,5e0a6c6cb796e999afd8bff3,199564,"Michael Spacek
                                                                





                                Legacy verified
                            

 a.k.a. ""Michael Špaček""","Apr 09, 1997","Marianske Lazne, CZE",Czech Rep.,HC Pardubice,C/RW,"5'11"" / 180 cm",187 lbs / 85 kg,R,19/20,-
121,5e0a6c6eb796e999afd8c00c,23790,Brenden Dillon,"Nov 13, 1990","Surrey, BC, CAN",Canada,Surrey MHA,D,"6'4"" / 193 cm",225 lbs / 102 kg,L,19/20,-
122,5e0a6c70b796e999afd8c032,37119,Mitch Topping,"Feb 19, 1993","Red Deer, AB, CAN",Canada,-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,Brother: Joel Topping
123,5e0a6c72b796e999afd8c04b,192726,Alexander Eaton,"Jul 02, 1985","Toronto, ON, CAN",Canada,-,LW,"6'3"" / 191 cm",183 lbs / 83 kg,L,-,-
124,5e0a6c74b796e999afd8c05e,43032,Brodie Beard,"Jun 12, 1986","South Porcupine, ON, CAN",Canada,-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,-
125,5e0a6c76b796e999afd8c07d,201715,Riley Stotts,"Jan 05, 2000","Winnipeg, MB, CAN",Canada,-,C,"6'0"" / 183 cm",179 lbs / 81 kg,L,-,-
126,5e0a6c78b796e999afd8c093,176172,Cole Butterfield,"Aug 21, 1986","Ponoka, AB, CAN",Canada,-,D,"6'5"" / 196 cm",216 lbs / 98 kg,L,Retired,-
127,5e0a6c79b796e999afd8c0a2,291514,Adam Beckman,"May 10, 2001","Saskatoon, SK, CAN",Canada,-,C,"6'1"" / 185 cm",168 lbs / 76 kg,L,-,-
128,5e0a6c7bb796e999afd8c0b5,56385,Tony Rizzi,"Jan 06, 1987","Sault Ste. Marie, ON, CAN",Canada,-,RW,"6'4"" / 193 cm",203 lbs / 92 kg,R,Retired,-
129,5e0a6c7eb796e999afd8c0cf,9624,Jakub Vojta,"Feb 08, 1987","Usti Nad Labem, CZE",Czech Rep.,HC Slovan Ustecti Lvi,D,"6'1"" / 186 cm",196 lbs / 89 kg,R,Retired,"Vojta is a smooth-skating defenseman who doesn't mind joining the attack. Has a good shot and leadership qualities. Could improve his defensive game, and be more physical. Has had some attitude issues.- Ulf Andersson, EP"
130,5e0a6c80b796e999afd8c0d6,156195,Gary Klapkowski,"Feb 13, 1985","Pittsburgh, PA, USA",USA,-,RW,"5'9"" / 175 cm",190 lbs / 86 kg,R,Retired,Team Staff profile of Gary Klapkowski also available
131,5e0a6c81b796e999afd8c0e9,120198,Ryan Gropp,"Sep 16, 1996","Kamloops, BC, CAN",Canada,Kamloops MHA,LW,"6'2"" / 189 cm",194 lbs / 88 kg,L,19/20,Father: Brent Gropp
132,5e0a6c83b796e999afd8c10a,247160,"Brendan De Jong
                                                                                                         a.k.a. ""Brendan DeJong""","Mar 23, 1998","Victoria, BC, CAN",Canada,-,D,"6'5"" / 195 cm",198 lbs / 90 kg,L,19/20,Brother: Nolan De Jong
133,5e0a6c86b796e999afd8c11b,11237,Ryan Pottruff,"Jul 11, 1986","Woodstock, ON, CAN",Canada,-,D,"6'0"" / 182 cm",225 lbs / 102 kg,R,Retired,-
134,5e0a6c88b796e999afd8c138,11640,"Jesse Dudas
                                                                                                         a.k.a. ""Jesse Dudás""","Mar 31, 1988","St. Albert, AB, CAN","Hungary 
                                                                                            /  Canada",-,D,"6'2"" / 188 cm",216 lbs / 98 kg,R,20/21,Cousin: Frank Banham
135,5e0a6c8ab796e999afd8c162,61889,Neil Kodman,"Feb 13, 1986","Whitewood, SK, CAN",Canada,-,C,"5'10"" / 178 cm",174 lbs / 79 kg,L,-,-
136,5e0a6c8db796e999afd8c183,37266,"Zach Yuen
                                                                


 a.k.a. ""Zachary Yuen""","Mar 03, 1993","Vancouver, BC, CAN","Canada 
                                                                                            /  China",-,D,"6'0"" / 184 cm",196 lbs / 89 kg,L,-,-
137,5e0a6c8fb796e999afd8c19d,51702,Branden Troock,"Mar 03, 1994","Edmonton, AB, CAN",Canada,Whitemud West MHA,RW,"6'2"" / 188 cm",220 lbs / 100 kg,R,19/20,-
138,5e0a6c92b796e999afd8c1cb,130842,Andy Thompson,"Jan 05, 1984","North Delta, BC, CAN",Canada,-,D,"6'2"" / 188 cm",201 lbs / 91 kg,L,Retired,-
139,5e0a6c94b796e999afd8c1de,10642,Brad Staubitz,"Jul 28, 1984","Edmonton, AB, CAN",Canada,-,RW,"6'1"" / 185 cm",207 lbs / 94 kg,R,Retired,Team Staff profile of Brad Staubitz also available
140,5e0a6c96b796e999afd8c205,204331,Andrew DeSousa,"Jan 28, 1983","Richmond, BC, CAN",Canada,-,D,"6'4"" / 193 cm",205 lbs / 93 kg,L,Retired,-
141,5e0a6c98b796e999afd8c21e,153847,Luc Smith,"Jan 20, 1998","Onoway, AB, CAN",Canada,-,C/W,"6'5"" / 195 cm",209 lbs / 95 kg,R,-,-
142,5e0a6c9ab796e999afd8c239,23159,Jimmy Bubnick,"Jan 19, 1991","Saskatoon, SK, CAN",Canada,Saskatoon MHA,C,"6'2"" / 188 cm",194 lbs / 88 kg,R,Retired,Brothers: Jonathan Bubnick and Mike Bubnick
143,5e0a6c9db796e999afd8c24f,11536,Ryan Stone,"Mar 20, 1985","Calgary, AB, CAN",Canada,-,LW,"6'2"" / 188 cm",198 lbs / 90 kg,L,Retired,"Stone was a tough and hard working winger who also could play center. Not afraid to drop gloves if needed, he also had decent hands and good leadership qualities.- Erik K. Piri, EP"
144,5e0a6c9fb796e999afd8c26e,11392,Derek Joslin,"Mar 17, 1987","Richmond Hill, ON, CAN",Canada,Vaughan Kings,D,"6'1"" / 185 cm",209 lbs / 95 kg,L,-,"Joslin is a puck-moving defenseman who plays a fairly well-rounded game. He skates well and can play on the powerplay. Owns a good shot from the point. Could use some improvement in his own end. - Erik K. Piri, EP"
145,5e0a6ca1b796e999afd8c297,37165,Dylan Busenius,"Jan 30, 1993","Edmonton, AB, CAN",Canada,-,D,"6'0"" / 183 cm",205 lbs / 93 kg,L,19/20,-
146,5e0a6ca3b796e999afd8c2b4,395155,Roman Kalinichenko,"Jul 06, 2000","Moskva, RUS",Russia,Serebryanye Akuly Moskva,D,"6'3"" / 190 cm",183 lbs / 83 kg,L,-,-
147,5e0a6ca5b796e999afd8c2bb,17937,Chris Eade,"Apr 20, 1982","Oshawa, ON, CAN",Canada,-,D,"6'2"" / 189 cm",201 lbs / 91 kg,L,Retired,-
148,5e0a6ca7b796e999afd8c2e4,11320,"Devin DiDiomete
                                                                


 a.k.a. ""Devin Robert Di Diomete""","May 09, 1988","Stratford, ON, CAN","Italy 
                                                                                            /  Canada",-,LW,"6'1"" / 185 cm",209 lbs / 95 kg,L,-,"DiDiomete is a tough winger who plays with lots of grit and energy. Loves to hit and is strong along the boards. Will drop the gloves, but needs to watch himself and not take bad penalties.- Erik K. Piri, EP"
149,5e0a6caab796e999afd8c310,201708,Max Martin,"Jul 25, 1999","Winnipeg, MB, CAN",Canada,-,D,"6'0"" / 183 cm",194 lbs / 88 kg,L,-,-
150,5e0a6cacb796e999afd8c325,211282,Joachim Blichfeld,"Jul 17, 1998","Frederikshavn, DEN",Denmark,Frederikshavn IK,RW/LW,"6'2"" / 187 cm",187 lbs / 85 kg,R,20/21,-
151,5e0a6cafb796e999afd8c33c,66735,Cory Konecny,"Oct 22, 1985","Stoney Point, ON, CAN",Canada,-,F,"6'0"" / 182 cm",185 lbs / 84 kg,R,Retired,-
152,5e0a6cb1b796e999afd8c359,251562,Colin Slobodlan,"Jan 10, 1984","Winnipeg, MB, CAN",Canada,-,LW,"5'9"" / 175 cm",205 lbs / 93 kg,L,Retired,-
153,5e0a6cb3b796e999afd8c360,15335,Rick Kozak,"Aug 19, 1985","Norway House, MB, CAN",Canada,-,RW,"6'3"" / 191 cm",225 lbs / 102 kg,R,Retired,-
154,5e0a6cb6b796e999afd8c37d,276481,Jeremy Masella,"Feb 16, 1999","Phoenix, AZ, USA",USA,-,D,"6'5"" / 195 cm",214 lbs / 97 kg,L,-,-
155,5e0a6cb8b796e999afd8c38c,8569,Mark Popovic,"Oct 11, 1982","Stoney Creek, ON, CAN","Canada 
                                                                                            /  Croatia",Wexford Raiders,D,"6'1"" / 185 cm",194 lbs / 88 kg,L,Retired,-
156,5e0a6cbab796e999afd8c3ad,312680,"Nikita Popugayev
                                                                





                                Legacy verified
                            

 a.k.a. ""Nikita A. Popugaev""","Nov 20, 1998","Moskva, RUS",Russia,Dynamo Moskva,RW/LW,"6'6"" / 197 cm",216 lbs / 98 kg,R,19/20,Father: Andrei Popugayev
157,5e0a6cbcb796e999afd8c3bc,37168,Nathan MacMaster,"Jun 30, 1992","Calgary, AB, CAN",Canada,-,LW,"5'11"" / 180 cm",165 lbs / 75 kg,R,Retired,Brother: Tanner MacMaster
158,5e0a6cbeb796e999afd8c3ce,13430,Tommy Maxwell,"Nov 19, 1985","Spokane, WA, USA",USA,-,RW,"6'2"" / 188 cm",216 lbs / 98 kg,R,-,Brother: Zachary Maxwell
159,5e0a6cc0b796e999afd8c3f3,9468,Daniel Carcillo,"Jan 28, 1985","King City, ON, CAN","Canada 
                                                                                            /  Italy",Toronto Jr. Canadiens,LW,"6'0"" / 182 cm",201 lbs / 91 kg,L,Retired,"Carcillo is a hard working winger who plays with a lot of guts. Can drive opponents nuts with his excellent agitation skills. A good fighter and hitter as well.
Tends to take some ill-advised penalties at times. His emotions can get the best of him."
160,5e0a6cc3b796e999afd8c41f,12561,Keith Aulie,"Jul 11, 1989","Rouleau, SK, CAN",Canada,Rouleau MHA,D,"6'6"" / 198 cm",227 lbs / 103 kg,L,19/20,"Aulie is a defenseman with terrific size and reach. Plays a steady, stay-at-home game. Is a very good skater, too. Lacking in offensive ability and instincts, though. Could stand to be more punishing physical presence, given his imposing frame.- Erik K. Piri, EP (2014)
Cousin: Brady Aulie"
161,5e0a6cc4b796e999afd8c450,216593,Conlan Seder,"May 01, 1984","Surrey, BC, CAN",Canada,-,D,"6'3"" / 191 cm",201 lbs / 91 kg,R,Retired,-
162,5e0a6cc7b796e999afd8c461,120210,"Joe Hicketts
                                                                


 a.k.a. ""Joseph Hicketts""","May 04, 1996","Kamloops, BC, CAN",Canada,Kamloops MHA,D,"5'8"" / 173 cm",181 lbs / 82 kg,L,20/21,-
163,5e0a6cc9b796e999afd8c480,11099,"Nick Ross
                                                                                                         a.k.a. ""Nicholas Rory Ross""","Feb 10, 1989","Lethbridge, AB, CAN",Canada,-,D,"6'1"" / 185 cm",207 lbs / 94 kg,L,19/20,Brother: Brad Ross
164,5e0a6ccbb796e999afd8c4a2,25265,Patrik Parkkonen,"Jan 23, 1993","Porvoo, FIN",Finland,Jokerit,D,"5'9"" / 175 cm",187 lbs / 85 kg,L,19/20,-
165,5e0a6ccdb796e999afd8c4b0,201274,Nolan Patrick,"Sep 19, 1998","Winnipeg, MB, CAN",Canada,Winnipeg Hawks MHA,C,"6'2"" / 189 cm",198 lbs / 90 kg,R,19/20,"A highly skilled and all-round player. Patrick has few, if any, holes in his game and stands out in many aspects. His hockey sense and competitiveness is top notch. At the same time he has above average skating, shooting and puck skills.  Furthermore, Patrick is a reliable two-way player and will do an excellent job on the penalty kill. Very capable scorer and passer. (EP 2017)

Father: Steve Patrick 
Uncle: James Patrick, Rich Chernomaz
Sister: Madison Patrick"
166,5e0a6ccfb796e999afd8c4c6,37218,Parker Stanfield,"Jun 20, 1990","Orange County, CA, USA",USA,-,RW,"6'1"" / 185 cm",174 lbs / 79 kg,R,Retired,-
167,5e0a6cd1b796e999afd8c4db,326514,"Jakin Smallwood
                                                                                                         a.k.a. ""Jaxon Smallwood""","Jan 21, 2001","Leduc, AB, CAN",Canada,-,RW,"6'1"" / 185 cm",181 lbs / 82 kg,R,-,-
168,5e0a6cd4b796e999afd8c4ee,316737,"Phillip Schultz
                                                                                                         a.k.a. ""Phillip Louis Schultz""","Jul 24, 2000","Rødovre, DEN",Denmark,-,C/LW,"6'0"" / 183 cm",201 lbs / 91 kg,L,-,-
169,5e0a6cd6b796e999afd8c4fd,9477,Braydon Coburn,"Feb 27, 1985","Calgary, AB, CAN",Canada,Shaunavon Badgers,D,"6'5"" / 196 cm",223 lbs / 101 kg,L,20/21,"Brother: Greg Coburn

A huge rearguard, Coburn is known for his defensive play. He's got a terrific reach and a willingness to block shots. Is very fit and can log a lot of minutes.


Despite his size, he is not a very physical or aggressive defenseman. Is still inconstistent in all areas of play.
(EP 2010)"
170,5e0a6cd8b796e999afd8c539,13935,Luke Egener,"Feb 08, 1988","Calgary, AB, CAN",Canada,-,D,"6'1"" / 186 cm",185 lbs / 84 kg,R,Retired,Brother: Mike Egener
171,5e0a6cdbb796e999afd8c550,199398,Chaz Reddekopp,"Jan 01, 1997","West Kelowna, BC, CAN",Canada,Westside MHA,D,"6'3"" / 191 cm",218 lbs / 99 kg,L,19/20,-
172,5e0a6cdeb796e999afd8c570,17679,Nino Niederreiter,"Sep 08, 1992","Chur, SUI",Switzerland,EHC Chur,RW/LW,"6'2"" / 188 cm",218 lbs / 99 kg,L,21/22,"A power forward with good size and strength. Nino Niederreiter is a very good skater, who uses strong strides to gain decent top-speed. Stands strong on his skates and is hard to knock of the puck. A good forechecker, who will battle along the boards and in front of the net for loose pucks. Reads the play well and has the abilities to intercept passes. Owns a hard shot and has very good scoring touch. Niederreiter is a clutch player, who can score important goals. (by Rafik Soliman, March 2016)"
173,5e0a6cdfb796e999afd8c5a7,198555,Ryan Vandervlis,"May 23, 1998","Red Deer, AB, CAN",Canada,-,C,"6'3"" / 191 cm",212 lbs / 96 kg,R,-,-
174,5e0a6ce1b796e999afd8c5bc,12269,"Tom Sestito
                                                                


 a.k.a. ""Tommy Sestito""","Sep 28, 1987","Rome, NY, USA","USA 
                                                                                            /  Italy",-,LW,"6'5"" / 195 cm",227 lbs / 103 kg,L,18/19,"A huge winger who always finishes his checks. Hits often and hard; sometimes not so clean. Has some offensive ability, but contributes mostly with physical play. Love to drop the gloves.- Erik K. Piri, EP


Brother: Tim Sestito"
175,5e0a6ce4b796e999afd8c5f3,23155,Tyler Hlookoff,"Apr 10, 1990","Castlegar, BC, CAN",Canada,-,D,"5'11"" / 181 cm",185 lbs / 84 kg,L,Retired,Team Staff profile of Tyler Hlookoff also available
176,5e0a6ce6b796e999afd8c60a,157548,Adam Abrahamson,"Feb 14, 1986","Livonia, MI, USA",USA,-,RW,"6'3"" / 191 cm",201 lbs / 91 kg,R,-,-
177,5e0a6ce8b796e999afd8c611,287494,Randen Schmidt,"Jan 18, 2000","Regina, SK, CAN",Canada,-,D/F,"5'11"" / 180 cm",161 lbs / 73 kg,L,-,-
178,5e0a6cebb796e999afd8c626,12043,Cam Paddock,"Mar 22, 1983","North Vancouver, BC, CAN",Canada,-,C/RW,"6'1"" / 185 cm",190 lbs / 86 kg,R,Retired,A two-way forward with solid size and good work ethic. Good leadership abilities. Excellent teammate. Lacks natural scoring instincts. (EP 2009)
179,5e0a6cecb796e999afd8c64a,213941,Dustin Bauer,"Mar 01, 1983","Torrington, AB, CAN",Canada,-,D,"6'0"" / 183 cm",201 lbs / 91 kg,R,Retired,-
180,5e0a6ceeb796e999afd8c653,18610,Luke Betts,"May 24, 1989","Maple Ridge, BC, CAN",Canada,-,LW,"5'11"" / 181 cm",176 lbs / 80 kg,L,-,-
181,5e0a6cf0b796e999afd8c660,87528,"Cole Martin
                                                                                                         a.k.a. ""Colten Martin""","Mar 15, 1994","Arlington, TX, USA",USA,-,D,"6'0"" / 183 cm",174 lbs / 79 kg,L,Retired,-
182,5e0a6cf2b796e999afd8c679,14404,Paul Deniset,"Jul 13, 1981","Winnipeg, MB, CAN",Canada,-,C,"5'10"" / 179 cm",170 lbs / 77 kg,L,Retired,-
183,5e0a6cf4b796e999afd8c690,51708,Troy Bourke,"Mar 30, 1994","Edmonton, AB, CAN",Canada,Onoway MHA,LW/C,"5'10"" / 178 cm",174 lbs / 79 kg,L,20/21,"Bourke is smart forward with good two-way instincts. A quick skater, he has the versatility to play both center and wing. Works hard and plays a gritty game, but is a bit on the small side.- Erik K. Piri, EP (2014)

Brother: Brad Bourke
Sister: Karla Bourke"
184,5e0a6cf6b796e999afd8c6b5,414813,Jameson Murray,"Feb 10, 1999","Kelowna, BC, CAN",Canada,-,D,"6'4"" / 193 cm",194 lbs / 88 kg,R,-,-
185,5e0a6cf8b796e999afd8c6c8,413102,Logan Dowhaniuk,"Jun 20, 2002","Sherwood Park, AB, CAN",Canada,-,D,"6'0"" / 182 cm",190 lbs / 86 kg,L,-,-
186,5e0a6cfab796e999afd8c6d5,80319,Matthew Lynn,"Jul 07, 1983","New Glasgow, NS, CAN",Canada,-,D,"6'2"" / 188 cm",194 lbs / 88 kg,R,Retired,-
187,5e0a6cfcb796e999afd8c6e9,251551,Kyle Ermel,"Apr 24, 1987","Regina, SK, CAN",Canada,-,C,"5'11"" / 180 cm",154 lbs / 70 kg,R,Retired,-
188,5e0a6cffb796e999afd8c6f0,84742,Tyson Dallman,"Oct 12, 1993","Prince Albert, SK, CAN",Canada,-,C,"6'0"" / 183 cm",161 lbs / 73 kg,L,Retired,Father: Rod Dallman
189,5e0a6d01b796e999afd8c709,203978,Bradley Pierce,"Feb 08, 1981","Brampton, ON, CAN",Canada,-,D,"6'1"" / 185 cm",205 lbs / 93 kg,L,Retired,-
190,5e0a6d02b796e999afd8c722,281891,Paycen Bjorklund,"Dec 11, 2000","Grande Prairie, AB, CAN",Canada,-,F,"5'11"" / 180 cm",172 lbs / 78 kg,R,-,Brother: Spencer Bjorklund
191,5e0a6d05b796e999afd8c733,24090,"Nick Buonassisi
                                                                                                         a.k.a. ""Nicolas Buonassisi""","Apr 27, 1992","Coquitlam, BC, CAN",Canada,-,F,"5'10"" / 178 cm",185 lbs / 84 kg,L,19/20,-
192,5e0a6d07b796e999afd8c750,11705,Keegan Dansereau,"Jan 01, 1988","Saskatoon, SK, CAN","Hungary 
                                                                                            /  Canada",-,RW,"5'11"" / 181 cm",190 lbs / 86 kg,R,-,-
193,5e0a6d09b796e999afd8c769,89484,Daniel Borges,"Jan 09, 1986","Brampton, ON, CAN","Canada 
                                                                                            /  Portugal",-,LW,"5'11"" / 180 cm",192 lbs / 87 kg,L,Retired,Brother: Chris Borges
194,5e0a6d0bb796e999afd8c778,199920,Jordan Wharrie,"Jun 16, 1997","Port Moody, BC, CAN",Canada,-,D,"6'2"" / 188 cm",185 lbs / 84 kg,R,-,-
195,5e0a6d0eb796e999afd8c789,2368,Jannik Hansen,"Mar 15, 1986","Rødovre, DEN",Denmark,Rødovre SIK,RW/LW,"6'1"" / 186 cm",198 lbs / 90 kg,R,Retired,"A hard-nosed buzzsaw type winger with excellent mobility and a high-end release on his shot. In all three zones, Hansen is assertive, with and without the puck. Whenever he is on the ice, he is either battling for puck possession or creating a buzz offensively. He is an undeniably good finisher, but could stand to be a bit quicker with his passes. Defensively his two-way game shines as he reads the opposition ahead of the play and positions himself well to get in passing and shooting lanes. He proactively transitions to offence quickly and uses his speed to give himself time and space. Exceptional decision making stands out as a big part of what makes him successful in many roles. Jannik Hansen is a complete and versatile winger that has the proven capacity to be a positive difference-maker in all three zones.[EP]

Father: Bent Hansen"
196,5e0a6d11b796e999afd8c7c3,122876,Marek Knebl,"Jul 21, 1987","Vsetin, CZE",Czech Rep.,HC Vsetin,C,"5'11"" / 180 cm",190 lbs / 86 kg,L,Retired,-
197,5e0a6d13b796e999afd8c7c6,9106,Chris Campoli,"Jul 09, 1984","North York, ON, CAN",Canada,-,D,"6'0"" / 183 cm",201 lbs / 91 kg,L,19/20,"Chris Campoli was a defenseman with good puck-moving ability and playmaking skills. Although not overly large in stature, he could play a physical game.- Erik K. Piri, Elite Prospects"
198,5e0a6d15b796e999afd8c7eb,80447,Riley Sheen,"Dec 21, 1994","Edmonton, AB, CAN",Canada,-,LW/D,"5'10"" / 179 cm",154 lbs / 70 kg,L,19/20,-
199,5e0a6d17b796e999afd8c80c,11103,"Ondrej Roman
                                                                


 a.k.a. ""Ondřej Roman""","Feb 08, 1989","Ostrava, CZE",Czech Rep.,HC Poruba,C,"6'0"" / 182 cm",183 lbs / 83 kg,L,21/22,"A quick skater, Roman is a skilled forward. He's got good vision and likes to pass the puck, sometimes too often. Can be a good defensive player, but is pretty inconsistent overall."
200,5e0a6d19b796e999afd8c82b,11235,"Michael Caruso
                                                                


 a.k.a. ""Mike Caruso""","Jul 05, 1988","Mississauga, ON, CAN",Canada,-,D,"6'2"" / 188 cm",192 lbs / 87 kg,L,20/21,"Caruso is a two-way defenseman who can play a physical style. He also has a good shot, but should add some bulk."
201,5e0a6d1cb796e999afd8c847,9503,Nigel Dawes,"Feb 09, 1985","Winnipeg, MB, CAN","Kazakhstan 
                                                                                            /  Canada",Winnipeg Warriors,LW/RW,"5'8"" / 173 cm",201 lbs / 91 kg,L,19/20,"Dawes is a diminutive winger with great speed and quick hands. Has a high work rate.- Erik K. Piri, EP

Brother: Jeremy Dawes"
202,5e0a6d1db796e999afd8c874,11688,Reid Jorgensen,"Jan 31, 1986","White Rock, BC, CAN",Canada,-,C,"5'10"" / 178 cm",183 lbs / 83 kg,L,Retired,-
203,5e0a6d20b796e999afd8c887,15699,Jamie VanderVeeken,"Jan 20, 1986","Wallaceburg, ON, CAN",Canada,-,D,"6'2"" / 188 cm",214 lbs / 97 kg,L,Retired,-
